ProgramSection,ProgramSubSection,Activity,AgeGroup,Location,CourseCode,CourseComments,CourseDayofWeek,CourseDate,CourseTime
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165659,,Wed,Apr 16-Jun 18,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165660,,Wed,Apr 16-Jun 18,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165662,,Tue,Apr 15-Jun 17,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165663,No class Apr 18,Fri,Apr 11-Jun 20,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165664,No class Apr 18,Fri,Apr 11-Jun 20,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165665,,Sat,Apr 12-Jun 14,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165666,,Sat,Apr 12-Jun 14,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165667,,Sat,Apr 12-Jun 14,11:30 a.m.-12 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165668,No class Apr 18,Fri,Apr 11-Jun 20,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165669,No class Apr 20,Sun,Apr 13-Jun 22,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165670,No class Apr 20,Sun,Apr 13-Jun 22,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Salamander,3-6 years,West End Community Centre,165671,,Thu,Apr 17-Jun 19,5:15-5:45 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165672,No class May 19,Mon,Apr 14-Jun 23,9:30-10 a.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165673,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165674,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165675,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165676,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165677,No class Apr 18,Fri,Apr 11-Jun 20,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165678,No class Apr 18,Fri,Apr 11-Jun 20,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165679,,Sat,Apr 12-Jun 14,9:30-10 a.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165680,,Sat,Apr 12-Jun 14,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165681,,Sat,Apr 12-Jun 14,10:30-11 a.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165682,No class Apr 20,Sun,Apr 13-Jun 22,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165683,No class Apr 20,Sun,Apr 13-Jun 22,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165684,No class Apr 20,Sun,Apr 13-Jun 22,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165686,,Tue,Apr 15-Jun 17,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165687,,Tue,Apr 15-Jun 17,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165688,,Tue,Apr 15-Jun 17,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165689,,Tue,Apr 15-Jun 17,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165690,,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165691,,Wed,Apr 16-Jun 18,8:30-9 a.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165692,,Wed,Apr 16-Jun 18,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165693,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165694,,Wed,Apr 16-Jun 18,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165695,,Wed,Apr 16-Jun 18,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165697,,Thu,Apr 17-Jun 19,4:45-5:15 p.m.
Aquatics,Preschool Aquatics,RC Sea Otter,3-6 years,West End Community Centre,165698,,Thu,Apr 17-Jun 19,5:15-5:45 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165700,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165701,No class Apr 18,Fri,Apr 11-Jun 20,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165702,,Sat,Apr 12-Jun 14,10:30-11 a.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165703,,Sat,Apr 12-Jun 14,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165704,,Tue,Apr 15-Jun 17,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165705,,Tue,Apr 15-Jun 17,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165706,No class Apr 18,Fri,Apr 11-Jun 20,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165707,,Wed,Apr 16-Jun 18,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165708,,Thu,Apr 17-Jun 19,8:30-9 a.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165709,,Sat,Apr 12-Jun 14,11:30 a.m.-12 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165710,,Tue,Apr 15-Jun 17,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165711,,Thu,Apr 17-Jun 19,4:45-5:15 p.m.
Aquatics,Preschool Aquatics,RC Sea Turtle,24-36mos,West End Community Centre,165712,No class Apr 20,Sun,Apr 13-Jun 22,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165713,,Tue,Apr 15-Jun 17,8:30-9 a.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165714,,Tue,Apr 15-Jun 17,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165715,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165716,No class Apr 18,Fri,Apr 11-Jun 20,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165717,,Sat,Apr 12-Jun 14,9:30-10 a.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165718,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Starfish,4-12mos,West End Community Centre,165720,,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165722,No class May 19      Combined with Salamander,Mon,Apr 14-Jun 23,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165723,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165724,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165725,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165726,,Tue,Apr 15-Jun 17,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165727,,Tue,Apr 15-Jun 17,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165728,,Tue,Apr 15-Jun 17,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165730,No class May 19,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165731,,Wed,Apr 16-Jun 18,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165733,No class Apr 18,Fri,Apr 11-Jun 20,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165734,No class Apr 18,Fri,Apr 11-Jun 20,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165736,,Sat,Apr 12-Jun 14,9:30-10 a.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165737,,Wed,Apr 16-Jun 18,5:30-6 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165738,,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165739,No class Apr 20,Sun,Apr 13-Jun 22,6-6:30 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165740,No class Apr 20,Sun,Apr 13-Jun 22,6:30-7 p.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165741,Combined with Salamander,Wed,Apr 16-Jun 18,9-9:30 a.m.
Aquatics,Preschool Aquatics,RC Sunfish,3-6 years,West End Community Centre,165742,,Thu,Apr 17-Jun 19,5:15-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165743,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165744,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165745,,Tue,Apr 15-Jun 17,5:30-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165746,Combined with Swim Kids 2,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165747,,Tue,Apr 15-Jun 17,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165748,,Wed,Apr 16-Jun 18,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165749,,Wed,Apr 16-Jun 18,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165750,No class Apr 18,Fri,Apr 11-Jun 20,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165751,No class Apr 18,Fri,Apr 11-Jun 20,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165752,,Sat,Apr 12-Jun 14,10:30-11 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165753,,Sat,Apr 12-Jun 14,12-12:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165754,,Sat,Apr 12-Jun 14,9-9:30 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165755,No class Apr 20,Sun,Apr 13-Jun 22,5:30-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165756,,Wed,Apr 16-Jun 18,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids  1,5-12 years,West End Community Centre,165757,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 10,6-12 years,West End Community Centre,165758,,Tue,Apr 15-Jun 17,5:45-6:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 10,6-12 years,West End Community Centre,165759,,Sat,Apr 12-Jun 14,11 a.m.-12 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165760,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165761,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165762,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165763,Combined with Swim Kids 1,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165764,,Wed,Apr 16-Jun 18,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165765,,Wed,Apr 16-Jun 18,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165766,,Wed,Apr 16-Jun 18,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165767,No class Apr 18,Fri,Apr 11-Jun 20,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165768,No class Apr 18,Fri,Apr 11-Jun 20,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165769,,Sat,Apr 12-Jun 14,9-9:30 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165770,,Sat,Apr 12-Jun 14,10:30-11 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165771,,Sat,Apr 12-Jun 14,12-12:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165772,No class Apr 20,Sun,Apr 13-Jun 22,5:30-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165773,,Tue,Apr 15-Jun 17,5:30-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 2,5-12 years,West End Community Centre,165774,,Tue,Apr 15-Jun 17,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165775,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165776,No class May 19,Mon,Apr 14-Jun 23,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165777,No class May 19,Mon,Apr 14-Jun 23,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165778,,Tue,Apr 15-Jun 17,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165779,,Tue,Apr 15-Jun 17,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165780,,Tue,Apr 15-Jun 17,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165781,No class May 19,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165782,,Wed,Apr 16-Jun 18,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165783,,Wed,Apr 16-Jun 18,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165784,No class Apr 18,Fri,Apr 11-Jun 20,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165785,,Sat,Apr 12-Jun 14,10-10:30 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165786,,Wed,Apr 16-Jun 18,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165787,No class Apr 20,Sun,Apr 13-Jun 22,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165788,No class Apr 20,Sun,Apr 13-Jun 22,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165789,,Thu,Apr 17-Jun 19,5:15-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 3,5-12 years,West End Community Centre,165791,,Sat,Apr 12-Jun 14,9:30-10 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165792,No class May 19,Mon,Apr 14-Jun 23,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165793,No class May 19,Mon,Apr 14-Jun 23,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165794,No class May 19,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165795,,Tue,Apr 15-Jun 17,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165796,,Tue,Apr 15-Jun 17,6-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165797,,Tue,Apr 15-Jun 17,6:30-7 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165798,,Wed,Apr 16-Jun 18,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165799,,Thu,Apr 17-Jun 19,5:15-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165800,,Wed,Apr 16-Jun 18,7-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165801,,Wed,Apr 16-Jun 18,7:30-8 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165802,No class Apr 18,Fri,Apr 11-Jun 20,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-13 years,West End Community Centre,165804,,Sat,Apr 12-Jun 14,10-10:30 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165805,,Sat,Apr 12-Jun 14,9:30-10 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 4,5-12 years,West End Community Centre,165807,No class Apr 20,Sun,Apr 13-Jun 22,5-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165808,No class May 19,Mon,Apr 14-Jun 23,4:45-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165809,No class May 19,Mon,Apr 14-Jun 23,6:30-7:15 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165810,,Tue,Apr 15-Jun 17,6:45-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165811,Combined with Swim Kids 6,Wed,Apr 16-Jun 18,4:45-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165812,,Wed,Apr 16-Jun 18,7:30-8:15 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165813,No class Apr 18,Fri,Apr 11-Jun 20,4:45-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165814,,Sat,Apr 12-Jun 14,12-12:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 5,6-12 years,West End Community Centre,165815,No class Apr 20,Sun,Apr 13-Jun 22,5:45-6:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165817,No class May 19,Mon,Apr 14-Jun 23,6:30-7:15 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165818,No class May 19,Mon,Apr 14-Jun 23,4:45-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165819,,Tue,Apr 15-Jun 17,6:45-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165820,Combined with Swim Kids 5,Wed,Apr 16-Jun 18,4:45-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165821,,Wed,Apr 16-Jun 18,7:30-8:15 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165822,No class Apr 18,Fri,Apr 11-Jun 20,4:45-5:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165823,,Sat,Apr 12-Jun 14,12-12:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165824,Combined with Swim Kids 5,Tue,Apr 15-Jun 17,5-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 6,6-12 years,West End Community Centre,165825,No class Apr 20,Sun,Apr 13-Jun 22,5-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 7,6-12 years,West End Community Centre,165826,No class May 19,Mon,Apr 14-Jun 23,7:15-8:15 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 7,6-12 years,West End Community Centre,165827,Combined with Swim Kids 8,Tue,Apr 15-Jun 17,4:45-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 7,6-12 years,West End Community Centre,165828,,Wed,Apr 16-Jun 18,6:30-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 7,6-12 years,West End Community Centre,165829,No class Apr 18,Fri,Apr 11-Jun 20,6:30-7:30 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 7,6-12 years,West End Community Centre,165830,,Sat,Apr 12-Jun 14,10-11 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 7,6-12 years,West End Community Centre,165831,No class Apr 20,Sun,Apr 13-Jun 22,5-6 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 8,6-12 years,West End Community Centre,165832,No class May 19,Mon,Apr 14-Jun 23,7:15-8:15 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 8,6-12 years,West End Community Centre,165833,Combined with Swim Kids 7,Tue,Apr 15-Jun 17,4:45-5:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 8,6-12 years,West End Community Centre,165834,,Sat,Apr 12-Jun 14,10-11 a.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 8,6-12 years,West End Community Centre,165835,No class Apr 20,Sun,Apr 13-Jun 22,4-5 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 9,6-12 years,West End Community Centre,165836,,Tue,Apr 15-Jun 17,5:45-6:45 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 9,6-12 years,West End Community Centre,165837,,Sat,Apr 12-Jun 14,11 a.m.-12 p.m.
Aquatics,Schoolage Aquatics,RC Swim Kids 9,6-12 years,West End Community Centre,165838,No class Apr 20,Sun,Apr 13-Jun 22,4-5 p.m.
Aquatics,Specialty Aquatics,RC Teen Swim Basics 1,12-18 years,West End Community Centre,165839,Leisure Pool Only,Tue,Apr 15-Jun 17,8-8:45 p.m.
Aquatics,Specialty Aquatics,RC Teen Swim Basics 2,12-18 years,West End Community Centre,165840,Combined with Teen  Swim Strokes,Tue,Apr 15-Jun 17,7:30-8:15 p.m.
Aquatics,Specialty Aquatics,RC Teen Swim Strokes 3,12-18 years,West End Community Centre,165841,Combined with Teen Swim Basics 2,Tue,Apr 15-Jun 17,7:30-8:15 p.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165842,No class May 19    Combined with Crocodile,Mon,Apr 14-Jun 23,10-10:30 a.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165843,No class May 19  Combined with Crocodile,Mon,Apr 14-Jun 23,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165844,Combined with Crocodile,Tue,Apr 15-Jun 17,7:30-8 p.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165846,Combined with Crocodile,Wed,Apr 16-Jun 18,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165847,Combined with Crocodile  No class Apr 18,Fri,Apr 11-Jun 20,5-5:30 p.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165848,Combined with Crocodile,Sat,Apr 19-Jun 21,10:30-11 a.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165849,Combined with Crocodile,Sat,Apr 12-Jun 14,11-11:30 a.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165850,Combined with Whale  No class Apr 20,Sun,Apr 13-Jun 22,7-7:30 p.m.
Aquatics,Preschool Aquatics,RC Whale,3-6 years,West End Community Centre,165852,Combined with Crocodile,Thu,Apr 17-Jun 19,4:45-5:15 p.m.
Aquatics,Preschool Aquatics,Sea Lion,32mos-5 years,West End Community Centre,165853,No class May 19,Mon,Apr 14-Jun 23,9:30-10 a.m.
Aquatics,Preschool Aquatics,Sea Lion,32mos-5 years,West End Community Centre,165854,No class May 19,Mon,Apr 14-Jun 23,6-6:30 p.m.
Aquatics,Preschool Aquatics,Sea Lion,32mos-5 years,West End Community Centre,165855,No class May 19,Mon,Apr 14-Jun 23,5:30-6 p.m.
Aquatics,Preschool Aquatics,Sea Lion,32mos-5 years,West End Community Centre,165856,No class Apr 18,Fri,Apr 11-Jun 20,6-6:30 p.m.
Aquatics,Preschool Aquatics,Sea Lion,32mos-5 years,West End Community Centre,165857,,Sat,Apr 12-Jun 14,9-9:30 a.m.
Aquatics,Preschool Aquatics,Sea Lion,32mos-5 years,West End Community Centre,165858,,Sat,Apr 12-Jun 14,12-12:30 p.m.
